ID,MTEvents_stable,MTEvents_unstable,PhaseBSE_0,Mass_0,Mass_1,Semimajor,Eccentricity,Merge,Mass_0_initial,Mass_1_initial,a,e
3688308.0,0,1,14.0,14.70865,11.73701,351.2713,0.0,1,53.986,29.619,570.0,0.259
215792.0,0,1,14.0,7.295909,3.313614,19.94175,0.0,0,32.166,12.699,171.0,0.367
761592.0,0,1,14.0,14.9106,7.671808,274.2513,0.0,0,55.988,20.926,382.0,0.105
920545.0,0,1,14.0,11.54321,7.626127,209.8666,0.0,0,45.962,19.293,271.0,0.0103
1065453.0,0,1,14.0,7.622396,7.003067,84.15862,0.0,0,33.397,20.85,206.0,0.375
2560426.0,0,1,14.0,18.45411,9.979252,193.1054,0.0,0,67.033,26.676,264.0,0.591
3972290.0,1,0,14.0,12.45044,2.159723,381.8108,0.0,0,49.447,7.062,155.0,0.00318
11187.0,0,1,14.0,7.96179,5.081671,23.94522,0.0,0,34.583,16.331,328.0,0.679
1765985.0,0,1,14.0,12.13189,9.964909,61.62181,0.0,0,48.853,23.748,488.0,0.74
3899428.0,0,1,14.0,8.369117,8.615918,45.78214,0.0,0,35.87,17.553,134.0,0.0122
4008533.0,0,1,14.0,11.90584,10.62751,91.22189,0.0,0,48.015,24.127,174.0,0.0361
2448725.0,0,1,14.0,7.029975,5.361453,27.09596,0.0,0,31.535,16.271,263.0,0.736
2859031.0,0,1,14.0,11.84596,11.37143,232.9701,0.0,0,46.313,27.545,611.0,0.473
3105484.0,0,1,14.0,12.35191,8.201204,112.9536,0.0,0,49.796,19.523,174.0,0.185
791050.0,0,1,14.0,11.60418,11.46351,132.1768,0.0,0,46.512,26.278,241.0,0.151
1112571.0,0,1,14.0,6.75786,2.186691,178.6706,0.0,0,20.438,10.218,2480.0,0.147
1299898.0,0,1,14.0,8.264339,2.916451,46.10885,0.0,0,35.839,11.623,200.0,0.239
3128555.0,0,1,14.0,19.57302,10.28252,152.6681,0.0,0,78.756,26.758,126.0,0.167
3978555.0,0,1,14.0,15.87165,3.702097,90.37825,0.0,0,53.13,14.23,684.0,0.0032
1570105.0,0,1,14.0,17.02916,8.7785,807.1333,0.0,0,28.39,24.855,10700.0,0.669
2336023.0,0,1,14.0,14.6319,12.01282,474.0915,0.0,0,49.585,30.838,786.0,0.0029
146059.0,0,1,14.0,11.35204,13.59878,175.5452,0.0,0,45.765,29.8,194.0,0.0204
2182500.0,0,1,14.0,21.61314,9.488025,233.9656,0.0,0,101.268,25.623,156.0,0.225
2774198.0,0,1,14.0,15.36424,11.05744,83.59096,0.0,0,57.806,28.263,469.0,0.278
2890645.0,1,0,14.0,8.626367,0.4550069,188.973,0.0,0,34.044,19.134,866.0,0.529
3146286.0,1,0,14.0,22.40473,5.521765,1297.901,0.0,0,115.409,17.343,179.0,0.187
3559835.0,0,1,14.0,11.69216,6.543765,178.115,0.0,0,44.184,18.251,450.0,0.00945
3634622.0,0,1,14.0,14.15401,11.97354,219.6839,0.0,0,47.839,31.264,892.0,0.000317
2878509.0,0,1,14.0,18.45045,6.565998,125.5269,0.0,0,67.388,19.158,123.0,0.161
3193639.0,0,1,14.0,7.300524,8.667129,203.5009,0.0,0,32.221,25.287,1830.0,0.575
3697686.0,0,1,14.0,7.673847,5.64359,51.42189,0.0,0,33.572,17.422,132.0,0.0851
941784.0,1,0,14.0,10.57098,1.208515,519.106,0.0,0,43.577,4.95,678.0,0.735
1184579.0,0,1,14.0,7.597394,2.785725,41.48944,0.0,0,33.313,11.44,142.0,0.0989
1582438.0,0,1,14.0,12.43529,4.219304,115.6415,0.0,0,45.227,14.337,861.0,0.381
2011867.0,0,1,14.0,17.52102,4.712258,159.6008,0.0,0,60.794,16.614,713.0,0.325
2744884.0,1,0,14.0,11.59673,6.514766,128.2019,0.0,0,47.267,31.111,214.0,0.401
752295.0,1,0,14.0,12.01215,18.54995,71.70496,0.5188199,0,47.768,40.531,554.0,0.543
3563251.0,0,1,14.0,7.885513,13.34394,106.352,0.0,0,33.746,26.461,148.0,0.00506
384421.0,1,0,14.0,18.61255,19.86726,253.9791,0.0,0,67.631,47.041,347.0,0.23
924663.0,0,1,14.0,16.36815,10.24799,534.2988,0.0,0,54.58,28.535,1180.0,0.0885
1593972.0,0,1,14.0,8.568421,1.428814,41.36458,0.0,0,37.007,7.945,533.0,0.492
4015526.0,0,1,14.0,7.380925,2.846925,55.56527,0.0,0,32.507,12.239,973.0,0.649
577472.0,1,0,14.0,13.89875,1.783112,868.4266,0.0,0,56.329,7.064,164.0,0.0311
1297113.0,1,0,14.0,8.289786,0.9264887,1246.797,0.0,0,35.766,5.992,2740.0,0.574
3382913.0,1,0,14.0,8.524392,1.505105,214.8868,0.0,0,36.094,29.391,280.0,0.574
1397333.0,0,1,14.0,7.118959,1.907886,34.5971,0.0,0,31.574,9.349,212.0,0.0645
2349523.0,0,1,14.0,10.64821,2.322671,66.18978,0.0,0,42.329,8.256,406.0,0.00316
2749652.0,1,0,14.0,9.67057,0.7175884,873.6295,0.0,0,26.074,3.472,3900.0,0.347
3039622.0,0,1,14.0,8.617309,6.671383,227.0494,0.0,0,37.176,21.037,1050.0,0.0964
397851.0,0,1,14.0,8.312533,6.25583,31.52554,0.0,0,36.074,12.804,159.0,0.204
2159767.0,0,1,14.0,7.285286,6.357514,116.2859,0.0,0,32.159,20.167,301.0,0.0569
3179142.0,0,1,14.0,17.84754,6.143249,529.7552,0.0,0,23.907,19.891,14100.0,0.000464
175206.0,0,1,14.0,8.368856,4.082003,81.97502,0.0,0,36.247,14.407,242.0,0.3
748312.0,0,1,14.0,11.64747,10.68699,148.834,0.0,0,46.022,26.145,701.0,0.581
1059553.0,0,1,14.0,13.28835,10.92605,112.7522,0.0,0,53.197,25.234,184.0,0.0361
1425515.0,0,1,14.0,6.932927,4.790202,73.3386,0.0,0,30.873,16.969,1890.0,0.000761
3168525.0,1,0,14.0,13.45632,15.47889,233.3675,0.0,0,53.417,35.805,229.0,0.0373
3615172.0,0,1,14.0,20.17342,6.166003,115.0336,0.0,0,89.752,19.782,310.0,0.221
4107696.0,1,0,14.0,18.04225,2.997667,602.173,0.0,0,64.532,11.899,209.0,0.35
1132424.0,0,1,14.0,6.93123,4.431495,69.36749,0.0,0,30.858,16.166,735.0,0.000439
659200.0,1,0,14.0,17.66377,22.01733,419.5195,0.0,0,62.232,48.464,299.0,0.108
3957356.0,0,1,14.0,7.804582,3.230317,57.52113,0.0,0,34.082,12.505,151.0,0.071
388898.0,0,1,14.0,7.8989,3.795164,63.22891,0.0,0,34.415,14.766,2920.0,0.768
488045.0,0,1,14.0,17.64451,9.886845,562.0206,0.0,0,61.747,27.591,821.0,0.364
3689633.0,0,1,14.0,7.909132,4.546795,87.49367,0.0,0,34.449,16.425,2020.0,0.254
1369213.0,0,1,14.0,7.24342,2.740748,401.5445,0.0,0,21.412,9.397,2520.0,0.0355
2584387.0,0,1,14.0,8.534397,7.158074,268.0201,0.0,0,36.877,22.081,2050.0,0.133
982585.0,1,0,14.0,9.765789,0.9757187,846.3974,0.0,0,42.514,4.974,291.0,0.0604
3319342.0,0,1,14.0,10.82428,4.119627,106.4526,0.0,0,42.995,12.226,329.0,0.0212
3937434.0,0,1,14.0,16.25429,6.38308,134.9436,0.0,0,61.574,18.066,191.0,0.31
523481.0,0,1,14.0,13.2014,6.657096,133.601,0.0,0,49.777,18.388,467.0,0.0171
35529.0,0,1,14.0,10.23812,14.97738,713.5994,0.0,0,40.042,33.944,835.0,0.26
1521289.0,1,0,14.0,7.687242,0.5050404,577.5806,0.0,0,21.838,2.32,9500.0,0.821
1873664.0,0,1,14.0,7.447111,4.069789,50.47276,0.0,0,32.737,14.328,145.0,0.111
3845282.0,0,1,14.0,15.11339,4.307368,56.6863,0.0,0,59.174,13.377,209.0,0.0217
706779.0,1,0,14.0,16.04999,20.48749,188.7275,0.0,0,59.746,46.786,501.0,0.25
2727409.0,0,1,14.0,7.317892,2.393667,42.4024,0.0,0,32.287,10.692,178.0,0.0032
3977356.0,0,1,14.0,12.93286,10.34874,323.7943,0.0,0,47.195,26.752,711.0,0.267
327939.0,1,0,14.0,19.40303,2.103852,1185.515,0.0,0,76.395,8.4,137.0,0.00571
2211493.0,1,0,14.0,7.630947,0.9389355,271.3196,0.0,0,33.179,3.753,142.0,0.406
2954734.0,0,1,14.0,20.52561,13.15142,736.1125,0.0,0,92.584,35.285,1460.0,0.0359
192072.0,1,0,14.0,12.66537,7.98579,115.2058,0.0,0,50.782,31.564,318.0,0.555
621536.0,1,0,14.0,11.02697,0.8753446,1248.748,0.0,0,45.119,5.445,1130.0,0.49
1341551.0,0,1,14.0,7.841563,3.867123,39.37269,0.0,0,34.195,14.147,215.0,0.399
1484072.0,1,0,14.0,15.17214,14.12517,92.53945,0.0,0,59.75,32.156,255.0,0.413
484405.0,0,1,14.0,7.676898,9.010055,244.939,0.0,0,33.577,25.976,5150.0,0.893
2425890.0,0,1,14.0,8.402182,13.86254,276.9004,0.0,0,34.321,28.917,484.0,0.0118
3155678.0,0,1,14.0,7.60833,3.507566,48.16553,0.0,0,33.326,13.794,374.0,0.336
3240474.0,0,1,14.0,6.948556,5.327626,31.46457,0.0,0,30.919,16.575,101.0,0.124
28636.0,0,1,14.0,19.75771,5.344849,269.9056,0.0,0,82.683,18.154,607.0,0.417
1095979.0,1,0,14.0,14.39873,16.62284,229.4676,0.0,0,56.4,37.748,247.0,0.0501
1118648.0,0,1,14.0,16.30734,7.891085,90.56179,0.0,0,60.99,21.574,221.0,0.0358
1420579.0,0,1,14.0,11.08446,9.768628,175.9391,0.0,0,45.068,22.554,214.0,0.0284
2459847.0,0,1,14.0,11.7249,3.992116,100.024,0.0,0,46.633,12.111,255.0,0.0173
3913469.0,0,1,14.0,7.470412,1.503947,31.89953,0.0,0,32.836,8.209,281.0,0.0324
1790044.0,0,1,14.0,7.431248,7.762225,105.6349,0.0,0,32.689,22.688,192.0,0.161
1822112.0,1,0,14.0,11.21668,4.381468,133.7557,0.0,0,44.819,31.503,287.0,0.0045
3385367.0,0,1,14.0,6.939442,8.454898,12.66307,0.0,0,30.807,23.236,108.0,0.14
3907844.0,0,1,14.0,17.98465,10.59957,204.8196,0.0,0,64.369,28.754,409.0,0.646
1122548.0,1,0,14.0,8.598189,2.274435,164.9208,0.0,0,36.277,29.956,197.0,0.00412
1572418.0,1,0,14.0,9.173475,0.813199,941.5353,0.0,0,26.048,4.708,3170.0,0.261
1260503.0,0,1,14.0,7.503884,1.320325,30.95754,0.0,0,32.954,7.538,261.0,0.00719
2770190.0,0,1,14.0,7.091198,2.37923,29.59113,0.0,0,31.447,9.74,111.0,0.166
505893.0,0,1,14.0,11.08274,11.42792,344.4937,0.0,0,37.844,29.539,2430.0,0.606
760859.0,0,1,14.0,8.122472,3.748483,57.98945,0.0,0,35.278,14.216,344.0,0.349
1675656.0,0,1,14.0,7.15583,8.768909,152.0649,0.0,0,31.697,25.47,1890.0,0.797
1759911.0,0,1,14.0,18.538,6.871546,137.3133,0.0,0,68.027,19.972,182.0,0.536
3636499.0,0,1,14.0,7.952796,4.953045,135.0647,0.0,0,34.609,17.317,2100.0,0.348
3935571.0,0,1,14.0,18.52734,11.23614,220.5406,0.0,0,67.567,30.418,352.0,0.0149
3523117.0,0,1,14.0,7.175643,9.48272,16.90483,0.0,0,31.739,26.542,224.0,0.0319
2291064.0,1,0,14.0,8.192659,0.785264,855.1536,0.0,0,35.101,3.837,210.0,0.257
657089.0,0,1,14.0,8.001437,5.150468,89.56386,0.0,0,34.8,17.375,344.0,0.0654
3534512.0,1,0,14.0,19.39736,16.66405,402.0927,0.0,0,76.754,41.453,485.0,0.184
1552809.0,0,1,14.0,7.404291,13.63681,91.02474,0.0,0,32.128,27.371,130.0,0.115
2299058.0,0,1,14.0,8.884568,9.070769,112.0678,0.0,0,44.21,18.946,202.0,0.0425
307653.0,1,0,14.0,24.17127,4.957328,878.2345,0.0,0,143.315,16.683,280.0,0.108
518581.0,0,1,14.0,14.77577,11.35203,229.2878,0.0,0,56.368,28.355,420.0,0.261
3332358.0,0,1,14.0,8.853191,3.673353,141.089,0.0,0,38.087,14.324,1130.0,0.425
525610.0,0,1,14.0,7.060207,7.379151,76.14039,0.0,0,31.325,21.657,228.0,0.401
586648.0,0,1,14.0,7.666361,2.661215,32.55858,0.0,0,33.536,10.87,135.0,0.0563
1260881.0,0,1,14.0,13.00792,3.279403,78.71774,0.0,0,51.273,10.692,327.0,0.3
1983500.0,1,0,14.0,7.617679,1.509375,178.5535,0.0,0,33.218,8.364,156.0,0.304
2167808.0,0,1,14.0,7.43408,5.008639,100.4153,0.0,0,32.709,17.44,603.0,0.192
3695142.0,1,0,14.0,16.12894,19.43019,123.87,0.313686,0,54.207,46.106,807.0,0.0193
466625.0,1,0,14.0,11.70367,15.80301,38.75846,0.0,0,47.672,38.598,233.0,0.464
1312674.0,1,0,14.0,7.86885,0.7396504,936.0753,0.0,0,34.132,3.616,770.0,0.323
2809395.0,0,1,14.0,21.73121,11.37465,1214.804,0.0,0,103.457,31.271,738.0,0.0761
402981.0,0,1,14.0,8.840128,4.617695,34.23756,0.0,0,37.916,10.593,235.0,0.0128
3308526.0,0,1,14.0,15.27981,10.74115,303.5758,0.0,0,56.379,27.652,466.0,0.167
4050858.0,0,1,14.0,8.385838,8.493163,42.35486,0.0,0,36.526,17.266,182.0,0.326
719685.0,1,0,14.0,22.93909,18.5466,309.899,0.0,0,122.668,42.745,180.0,0.211
1664777.0,0,1,14.0,8.698273,2.922746,67.69349,0.0,0,37.446,12.192,363.0,0.0146
2097520.0,1,0,14.0,19.33298,9.663585,83.29779,0.0,0,74.903,30.852,295.0,0.711
115005.0,0,1,14.0,13.08439,10.81034,98.84276,0.0,0,51.978,24.531,157.0,0.103
1196373.0,1,0,14.0,13.72578,20.02091,187.0448,0.0,0,54.977,41.718,455.0,0.759
1374235.0,0,1,14.0,7.268223,6.075097,153.8085,0.0,0,32.019,19.794,19100.0,0.934
1147557.0,1,0,14.0,7.043118,0.7819904,1075.467,0.0,0,31.085,4.315,2030.0,0.278
3363292.0,1,1,14.0,7.691455,0.8759752,18.51912,0.0,0,22.215,5.902,5000.0,0.606
1209025.0,0,1,14.0,6.907731,5.884842,44.8545,0.0,0,30.753,18.364,277.0,0.61
292794.0,0,1,14.0,8.003778,8.389992,18.2895,0.0,0,34.771,24.03,300.0,0.226
1796193.0,0,1,14.0,7.5178,3.058589,72.0978,0.0,0,33.0,12.931,835.0,0.118
614437.0,0,1,14.0,7.405732,2.503766,36.27072,0.0,0,32.594,10.55,179.0,0.383
2791479.0,0,1,14.0,14.83096,12.90845,108.735,0.0,0,58.541,29.669,194.0,1.83e-05
3007835.0,0,1,14.0,7.04438,4.866356,25.74844,0.0,0,31.256,15.738,187.0,0.573
3174665.0,0,1,14.0,15.14446,3.426198,113.0144,0.0,0,54.412,12.628,662.0,0.382
4055907.0,1,0,14.0,20.5923,20.10169,421.5668,0.0,0,92.629,47.569,637.0,0.356
8274.0,0,1,14.0,7.41904,4.19479,40.17554,0.0,0,32.645,14.036,146.0,0.368
127727.0,1,0,14.0,8.233706,1.385157,478.4395,0.0,0,35.505,5.134,177.0,0.0834
1025225.0,0,1,14.0,12.96403,11.19627,306.5388,0.0,0,46.891,28.522,638.0,0.117
343981.0,1,0,14.0,16.43493,15.6402,359.5433,0.0,0,56.746,38.576,671.0,0.0831
3445601.0,1,0,14.0,20.14292,20.96268,168.8779,0.0,0,85.944,44.687,121.0,0.149
3871545.0,0,1,14.0,8.380224,3.118418,60.66265,0.0,0,36.299,13.094,1160.0,0.201
3206471.0,0,1,14.0,7.075463,7.750938,173.8599,0.0,0,31.399,23.384,3350.0,0.826
3814115.0,0,1,14.0,18.99362,11.44344,106.9364,0.0,0,70.426,29.191,256.0,0.649
1490114.0,0,1,14.0,7.530578,7.123775,183.2316,0.0,0,33.031,22.0,2530.0,0.365
1527732.0,0,1,14.0,18.36694,10.35401,270.8478,0.0,0,66.549,28.833,511.0,0.0719
3693951.0,0,1,14.0,8.958062,3.092516,163.6523,0.0,0,38.46,12.611,466.0,0.00442
1595728.0,1,0,14.0,9.001273,0.7907868,1197.944,0.0,0,33.274,4.45,3430.0,0.42
924378.0,0,1,14.0,8.367295,11.96156,60.57105,0.0,0,35.839,24.203,217.0,0.468
2038044.0,0,1,14.0,11.5903,7.340181,232.5654,0.0,0,44.879,19.283,376.0,0.0261
2044364.0,0,1,14.0,11.51562,6.180596,112.7966,0.0,0,44.76,17.06,387.0,0.138
1236758.0,0,1,14.0,7.996458,1.595199,32.61952,0.0,0,34.793,8.404,401.0,0.523
3102349.0,0,1,14.0,7.382915,2.993636,25.67195,0.0,0,33.729,10.101,110.0,0.0539
3262355.0,1,0,14.0,19.68645,13.89266,99.03025,0.0,0,79.422,33.452,766.0,0.906
2091747.0,1,0,14.0,19.8059,19.35563,249.7064,0.0,0,80.754,43.417,223.0,0.589
2650768.0,0,1,14.0,13.09857,4.657935,160.0925,0.0,0,49.399,14.279,473.0,0.0567
833389.0,0,1,14.0,8.361319,2.544932,58.73185,0.0,0,36.213,11.588,1180.0,0.456
2812107.0,1,0,14.0,10.91584,12.74699,29.54778,0.0,1,47.921,27.855,161.0,0.285
3691481.0,0,1,14.0,17.88384,13.46218,1237.174,0.0,0,63.224,35.636,633.0,0.0151
582286.0,0,1,14.0,17.66059,12.4122,530.2964,0.0,0,61.776,32.941,571.0,0.16
3583746.0,0,1,14.0,8.691842,5.252347,55.15037,0.0,0,37.547,11.456,205.0,0.0582
23370.0,1,0,14.0,7.205435,1.125227,455.7002,0.0,0,31.813,5.981,602.0,0.000189
839832.0,0,1,14.0,7.590672,4.462822,62.51251,0.0,0,33.266,15.367,241.0,0.458
2525932.0,0,1,14.0,7.896307,3.055864,49.79425,0.0,0,34.419,11.985,169.0,0.26
679641.0,0,1,14.0,15.88154,9.028328,350.9835,0.0,0,53.183,25.458,1160.0,0.328
2978801.0,1,0,14.0,21.3425,24.74749,167.8178,0.0,0,95.991,51.952,152.0,0.372
3898572.0,0,1,14.0,7.723618,9.85104,221.1332,0.0,0,33.77,27.796,747.0,0.111
1083013.0,0,1,14.0,22.04198,12.63676,286.5533,0.0,0,106.271,32.759,184.0,0.0463
2473753.0,1,0,14.0,19.41906,20.91884,95.8602,0.0,0,74.829,48.425,161.0,0.0586
37639.0,0,1,14.0,17.61879,4.651902,228.9723,0.0,0,61.543,16.319,392.0,0.0318
75687.0,1,0,14.0,14.33069,1.677984,725.3172,0.0,0,58.131,7.896,278.0,0.104
3592822.0,1,0,14.0,7.232473,1.053696,331.7193,0.0,0,31.954,4.963,174.0,0.516
3926891.0,0,1,14.0,12.56469,7.859436,219.8474,0.0,0,49.609,20.03,339.0,0.212
837266.0,0,1,14.0,16.30536,7.548681,212.4564,0.0,0,61.266,20.687,196.0,0.00105
1010123.0,0,1,14.0,8.258485,8.50586,927.839,0.0,0,35.575,22.843,4310.0,0.65
3161052.0,0,1,14.0,11.15135,5.759964,162.4399,0.0,0,44.389,15.75,322.0,0.117
2385938.0,0,1,14.0,7.145589,5.641886,125.3596,0.0,0,31.66,18.835,1420.0,0.166
1739554.0,1,0,14.0,20.00766,23.79715,130.1521,0.0,0,84.027,51.279,124.0,0.0115
535279.0,0,1,14.0,8.80649,1.323132,53.94007,0.0,0,37.903,7.137,316.0,0.0401
1703902.0,1,0,14.0,14.17186,13.44282,52.00175,0.0,0,56.556,29.802,166.0,0.0528
3046413.0,1,0,14.0,12.62851,6.532638,175.6372,0.0,0,49.911,33.77,373.0,0.302
3176479.0,0,1,14.0,14.40572,5.031332,97.73459,0.0,0,57.758,14.74,2520.0,0.956
747403.0,0,1,14.0,9.167025,14.17843,249.0798,0.0,0,38.841,29.421,291.0,0.000527
2284855.0,0,1,14.0,7.226543,2.286259,38.324,0.0,0,31.953,10.059,228.0,0.514
3622700.0,0,1,14.0,21.84358,10.18447,150.7554,0.0,0,104.784,26.323,170.0,0.533
4027916.0,0,1,14.0,13.98718,6.695885,45.22789,0.0,0,55.999,17.297,490.0,0.82
410358.0,1,0,14.0,7.924519,0.6230814,298.7114,0.0,0,32.428,15.961,279.0,0.697
301439.0,0,1,14.0,17.2473,9.369291,251.8089,0.0,0,59.691,26.189,1110.0,0.429
1533275.0,0,1,14.0,8.274178,9.184713,378.1584,0.0,0,35.268,26.324,3290.0,0.000148
554914.0,1,0,14.0,7.927325,0.9402708,953.1875,0.0,0,34.446,6.074,1060.0,0.0124
2396205.0,1,0,14.0,11.75554,18.7723,74.07034,0.0,0,47.273,39.112,200.0,0.0864
365649.0,0,1,14.0,14.25856,5.604674,228.1548,0.0,0,50.097,17.235,636.0,0.0372
555782.0,0,1,14.0,7.251287,0.7978971,15.8152,0.0,0,32.046,5.543,2080.0,0.561
1214240.0,0,1,14.0,13.34371,5.402501,186.1506,0.0,0,47.136,17.068,698.0,0.176
2823865.0,0,1,14.0,19.2477,5.525708,158.3121,0.0,0,75.584,17.801,153.0,0.148
4099454.0,0,1,14.0,8.901585,13.01889,146.4356,0.0,0,37.14,26.769,235.0,0.203
3233710.0,0,1,14.0,8.848377,2.747105,55.02028,0.0,0,38.067,12.122,1830.0,0.686
2744883.0,0,1,14.0,18.57186,12.63442,229.0204,0.0,0,67.603,31.908,179.0,0.19
3035647.0,0,1,14.0,15.14295,10.69838,242.1245,0.0,0,58.283,27.218,434.0,0.343
4057789.0,0,1,14.0,18.99586,4.786159,360.6186,0.0,0,71.973,16.938,628.0,0.817
627524.0,0,1,14.0,8.528637,13.62771,347.5733,0.0,0,35.679,28.443,316.0,0.159
2017239.0,1,0,14.0,11.51905,2.790555,191.5931,0.0,0,49.042,29.0,217.0,0.492
3395134.0,0,1,14.0,11.07149,5.317706,157.809,0.0,0,41.621,16.211,758.0,0.28
540372.0,0,1,14.0,8.056894,3.942629,59.36389,0.0,0,35.012,14.964,361.0,0.00252
1127898.0,1,0,14.0,7.040638,0.6784208,606.3824,0.0,0,30.802,3.352,856.0,0.197
625564.0,0,1,14.0,8.591757,3.591445,54.64492,0.0,0,37.153,12.475,222.0,0.074
3563959.0,0,1,14.0,21.00841,6.661136,393.264,0.0,0,96.369,21.021,519.0,0.355
500916.0,0,1,14.0,12.01795,6.648232,130.0782,0.0,0,48.184,17.198,200.0,0.0978
511082.0,0,1,14.0,8.09259,6.996061,83.01875,0.0,0,35.125,20.219,191.0,0.295
2632484.0,0,1,14.0,10.99042,12.75432,782.5768,0.0,0,37.982,33.053,1660.0,0.111
1997408.0,0,1,14.0,11.39134,8.890707,118.15,0.0,0,44.155,22.601,898.0,0.609
3714384.0,0,1,14.0,13.23694,8.640743,291.202,0.0,0,50.651,22.077,421.0,0.059
3448056.0,1,0,14.0,8.739693,2.181903,67.28872,0.0,0,36.665,27.492,225.0,0.00733
967153.0,0,1,14.0,10.52328,12.36429,284.6494,0.0,0,42.789,28.203,353.0,0.0118
2378182.0,0,1,14.0,6.950142,6.416128,104.3411,0.0,0,30.929,20.085,237.0,0.129
636212.0,1,0,14.0,11.7093,0.8592274,1138.057,0.0,0,47.699,5.272,679.0,0.0773
3811983.0,1,0,14.0,14.87038,2.183965,1030.46,0.0,0,60.364,9.383,277.0,0.203
1376004.0,0,1,14.0,19.67794,13.31403,1727.06,0.0,0,81.122,35.483,977.0,0.0411
2116875.0,1,0,14.0,17.044,14.26749,166.5855,0.0,0,59.627,35.964,700.0,0.195
2960511.0,1,0,14.0,17.86501,15.75806,405.5813,0.0,0,63.257,37.876,268.0,0.0323
3032792.0,0,1,14.0,6.962446,5.761062,74.22572,0.0,0,30.969,18.497,214.0,0.287
545132.0,1,0,14.0,15.5882,16.3046,513.1089,0.0,0,58.683,36.598,367.0,0.0262
807663.0,0,1,14.0,7.152906,18.23314,127.7709,0.0,1,42.73,34.135,302.0,0.252
2256392.0,0,1,14.0,20.19602,6.007541,376.0494,0.0,0,90.099,19.44,350.0,0.00156
3394477.0,0,1,14.0,7.224554,9.595136,223.0991,0.0,0,31.951,27.209,517.0,0.0961
3913301.0,1,0,14.0,8.626336,0.5689216,303.3951,0.0,0,33.509,3.957,188.0,0.431
3142462.0,0,1,14.0,15.3637,13.95569,794.3528,0.0,0,52.039,35.669,1260.0,0.441
3615428.0,0,1,14.0,19.6066,6.403455,237.3842,0.0,0,79.788,20.259,396.0,0.509
3679116.0,1,0,14.0,15.85194,1.408752,588.5795,0.0,0,65.396,7.024,129.0,0.0313
96014.0,0,1,14.0,9.238813,13.27852,177.3606,0.0,0,38.405,28.617,719.0,0.612
1526939.0,0,1,14.0,19.10781,4.994932,726.9267,0.0,0,73.821,17.346,541.0,0.474
2148482.0,0,1,14.0,18.97279,4.751319,116.3864,0.0,0,71.622,16.708,355.0,0.433
2521724.0,1,0,14.0,19.91896,20.1792,194.8353,0.0,0,83.366,46.968,247.0,0.44
2979812.0,1,0,14.0,17.85997,20.05161,313.7273,0.0,0,63.036,46.024,289.0,0.0481
3056608.0,0,1,14.0,7.055306,1.63173,34.54394,0.0,0,31.334,7.62,153.0,0.449
885184.0,0,1,14.0,12.54847,11.87827,79.19289,0.0,0,49.405,27.989,359.0,0.221
1054961.0,0,1,14.0,7.342811,5.205595,22.31883,0.0,0,32.343,16.669,209.0,0.532
913162.0,1,0,14.0,21.73638,22.57263,309.4707,0.0,0,100.403,49.646,159.0,0.00966
1047586.0,0,1,14.0,12.95381,12.61172,388.9809,0.0,0,45.377,32.467,868.0,0.0339
2248834.0,1,0,14.0,10.92313,0.8824235,1087.283,0.0,0,36.349,5.608,4770.0,0.261
2649215.0,0,1,14.0,11.03991,6.604528,250.1443,0.0,0,41.193,19.108,751.0,0.00162
2788680.0,1,0,14.0,21.39496,7.833688,292.6205,0.0,0,99.087,22.38,163.0,0.0235
574146.0,0,1,14.0,7.199451,5.205119,110.4734,0.0,0,31.853,17.65,385.0,0.0344
1615859.0,0,1,14.0,10.65208,3.594384,130.4621,0.0,0,28.009,13.818,3520.0,0.0583
2892209.0,0,1,14.0,23.7093,11.06728,279.6965,0.0,0,137.457,29.493,191.0,0.143
3772908.0,1,0,14.0,14.52924,20.72218,110.5928,0.0,0,58.085,43.166,238.0,0.483
433881.0,1,0,14.0,18.63156,3.863836,768.7097,0.0,0,68.381,14.038,157.0,0.00975
671827.0,1,0,14.0,9.49715,9.27379,111.0062,0.0,0,41.87,32.827,356.0,0.147
984974.0,0,1,14.0,9.104352,5.754058,228.893,0.0,0,25.052,18.657,3960.0,0.134
3302637.0,1,0,14.0,15.8807,3.491969,1509.335,0.0,0,57.534,11.346,381.0,0.0337
2086566.0,1,0,14.0,6.918698,1.083301,425.6572,0.0,0,30.673,4.809,219.0,0.447
2430859.0,0,1,14.0,19.83967,13.05629,223.2526,0.0,0,82.829,33.27,175.0,0.169
3993405.0,1,0,14.0,17.75838,19.86341,373.2436,0.0,0,62.895,45.585,428.0,0.451
2517926.0,1,0,14.0,23.72574,14.32411,307.5441,0.0,0,136.48,33.945,148.0,0.263
2543347.0,0,1,14.0,7.105861,4.330509,16.42671,0.0,0,33.617,12.182,118.0,0.281
1697840.0,0,1,14.0,12.43862,14.95659,1952.624,0.0,0,43.969,37.986,1540.0,0.326
3035437.0,0,1,14.0,19.92304,14.29621,481.1052,0.0,0,85.364,36.844,326.0,0.586
3062681.0,0,1,14.0,7.019214,8.989726,14.08171,0.0,0,33.599,16.877,106.0,0.269
519443.0,0,1,14.0,18.08494,4.321462,138.9928,0.0,0,64.996,15.258,160.0,0.0002
1362974.0,0,1,14.0,7.323809,3.27841,66.74415,0.0,0,32.301,13.5,1060.0,0.574
1381109.0,1,0,14.0,17.50207,17.74085,349.1172,0.0,0,62.824,40.479,311.0,0.495
