ID,MTEvents_stable,MTEvents_unstable,Mass_0,Mass_1,Semimajor,Eccentricity,Merge
2940143,0,1,20.76069,7.27785,329.2821,0.0,0
2940209,1,0,30.43854,5.498202,118.0243,0.0,0
2960060,1,0,10.38342,0.884445,409.6347,0.0,0
2960074,1,0,42.76664,31.10084,214.1763,0.0,0
2960108,1,0,17.47781,2.422873,125.2628,0.0,0
2960162,1,0,7.849618,1.89047,60.66173,0.0,0
2960242,1,0,10.47855,1.288177,133.5949,0.0,0
2970019,1,0,10.72253,0.767601,164.6516,0.0,0
2980236,0,1,8.182383,10.85495,3.918343,0.0,1
2990150,1,0,11.9289,6.076692,8.138268,0.0,0
3000166,1,0,29.1376,5.562708,89.82825,0.0,0
3010187,1,0,8.862885,0.7211246,165.8676,0.0,0
3030203,1,0,19.32116,2.864695,405.4111,0.0,0
3040005,1,0,34.21079,11.63241,70.13327,0.0,0
3040082,1,0,16.16668,7.9101,71.39382,0.0,0
3040105,1,0,31.18614,5.818064,150.8082,0.0,0
3040186,1,0,26.49365,5.172058,115.7056,0.0,0
3060163,1,0,15.70507,7.52766,61.26442,0.0,0
3060227,1,0,17.06548,6.947782,106.1845,0.0,0
3060229,1,0,24.43962,1.984575,497.6163,0.0,0
3070054,1,0,38.57404,26.70749,69.72238,0.0,0
3070055,1,0,17.2975,6.196309,20.77961,0.0,0
3080048,1,0,12.48784,0.7321357,189.4018,0.0,0
3080072,1,0,30.19523,8.933254,94.47774,0.0,0
3080239,1,0,45.00798,4.062151,270.4996,0.0,0
3090080,0,2,7.992212,9.409228,2.317716,0.0,1
3090100,1,0,7.493129,7.9362,11.58388,0.0,0
3090152,1,0,32.61539,8.24301,71.31442,0.0,0
3100041,0,1,7.630618,4.280285,82.72465,0.0,0
3100046,0,2,8.221848,8.93083,2.352096,0.0,1
3110220,1,0,27.54631,0.7906716,754.5875,0.0,0
3110239,1,0,40.81176,8.927007,90.59367,0.0,1
3120139,0,1,8.468854,9.457906,2.70387,0.0,1
3120148,1,0,22.51067,2.88445,667.824,0.0,0
3160064,1,0,19.51078,4.929879,281.9808,0.0,0
3170103,1,0,18.92801,3.27682,219.621,0.0,0
3180001,1,0,17.09871,4.519652,176.3809,0.0,0
3180133,1,0,18.77098,7.215686,100.7448,0.0,0
3180205,1,0,28.81435,0.8078592,694.2337,0.0,0
3190102,1,0,24.79453,24.1146,44.92288,0.0,0
3190224,1,0,39.8834,30.10755,88.77334,0.0,0
3200079,1,0,33.82182,30.89142,54.75578,0.0,0
3210040,2,1,8.56107,7.882393,2.144274,0.0,0
3210184,1,0,36.67768,41.26624,101.6172,0.0,0
3220150,1,0,27.13954,2.544335,661.4648,0.0,0
3230084,0,1,8.097432,10.21327,3.062651,0.0,1
3250090,1,0,26.57517,3.426918,458.4363,0.0,0
3250196,1,0,7.354162,5.04757,16.75279,0.0,0
3250248,1,0,16.9533,18.81213,17.01976,0.0,1
3260164,1,0,19.70777,2.455737,548.8425,0.0,0
3260233,1,0,9.706929,8.921397,14.00954,0.0,1
3270035,1,0,9.064902,2.438234,140.718,0.0,0
3270062,1,0,18.2703,0.8566461,241.1173,0.0,0
3270076,1,0,24.00113,3.805769,309.0293,0.0,0
3270205,1,0,16.23481,4.088885,109.8303,0.0,0
3290022,1,0,17.96113,6.142013,182.6455,0.0,0
3290234,0,1,7.668953,5.301891,64.91683,0.0,0
3310048,1,0,34.19775,7.721722,81.25632,0.0,0
3310113,1,0,9.318275,1.3954,126.6475,0.0,0
3320007,1,0,22.70563,12.17153,63.91536,0.0,0
3340054,1,0,14.523,6.535995,37.23251,0.0,0
3340226,1,0,8.098183,1.454323,95.62425,0.0,0
3350014,1,1,7.593185,6.807066,2.738481,0.0,0
3350057,1,0,15.29714,13.50883,16.41909,0.0,1
3350127,0,1,15.87263,8.172738,53.48188,0.0,0
3350148,1,0,8.036407,6.473527,5.56467,0.0,0
3360096,1,0,16.84609,5.57834,158.0685,0.0,0
3400043,1,2,7.796405,7.929416,2.142097,0.0,0
3400232,1,0,19.73376,3.365992,195.5438,0.0,0
3410237,1,0,10.35031,2.319017,371.6992,0.0,0
3420091,1,0,9.984007,6.178841,21.57826,0.0,0
3430018,1,0,20.92618,9.285438,17.58433,0.0,1
3430169,1,0,11.53631,2.616187,74.60383,0.0,0
3430188,1,0,38.68325,35.49768,82.58788,0.0,0
3440085,1,0,21.24737,5.356723,105.6002,0.0,0
3440205,1,0,30.99679,5.101811,246.9667,0.0,0
3440206,1,0,15.78924,6.573524,109.4695,0.0,0
3450028,1,0,21.48602,2.329408,503.0391,0.0,0
3450244,1,0,8.033746,1.051256,476.0603,0.0,0
3460202,1,0,14.81222,6.852,37.31143,0.0,0
3480239,1,0,13.13129,7.616276,54.0776,0.0,0
3500200,1,0,19.42697,6.559824,40.60394,0.0,0
3500213,1,0,15.41687,4.14442,133.8799,0.0,0
3530005,1,0,9.633225,4.406639,29.14845,0.0,0
3530129,1,0,10.84276,1.946039,102.5237,0.0,0
3530181,1,0,30.70942,9.280875,82.31915,0.0,0
3540064,1,0,23.56336,5.938,91.22104,0.0,0
3550125,1,0,38.83921,38.69288,54.31123,0.0,1
3550188,1,0,31.73608,2.594914,552.3615,0.0,0
3550221,1,0,27.80363,27.06203,53.07029,0.0,0
3570093,1,0,28.43911,28.96091,86.62761,0.0,1
3580015,1,0,33.90036,25.7676,32.30112,0.0,1
3580182,1,0,8.381644,5.891611,5.658277,0.0,0
3590230,1,0,11.37799,11.5491,3.673887,0.0,1
3610112,1,0,9.417925,2.965836,60.7628,0.0,0
3610129,1,0,18.91892,3.300779,370.1036,0.0,0
3620203,0,1,21.47115,8.01885,231.1845,0.0,0
3630134,1,0,11.79281,1.980012,159.8922,0.0,0
3630216,1,0,27.46977,6.115944,75.85586,0.0,0
3640231,1,0,18.51202,3.597895,239.9463,0.0,0
3650116,0,1,18.22379,7.856102,98.67917,0.0,0
3660019,1,0,8.90049,0.8403712,154.3429,0.0,0
3660082,1,0,16.20317,7.289903,84.49145,0.0,0
3670173,0,1,8.522104,10.55295,3.131797,0.0,1
3670207,1,0,19.02761,7.648868,83.18727,0.0,0
3680046,1,0,24.28412,10.82783,71.39642,0.0,0
3680049,1,0,8.490544,2.20754,74.57767,0.0,0
3680075,1,0,26.08939,7.5666,79.33535,0.0,0
3690112,1,0,14.8603,5.874679,117.3015,0.0,0
3690114,1,0,15.88554,6.574859,77.23434,0.0,0
3690242,1,0,17.01727,0.826461,230.7133,0.0,0
3700117,1,0,8.587899,1.40294,119.8784,0.0,0
3700213,1,0,20.17038,2.924486,129.4032,0.0,0
3710030,1,0,19.26082,7.254846,130.6753,0.0,0
3720093,1,0,13.50295,1.876711,121.1126,0.0,0
3720171,1,0,33.6652,29.63581,91.06801,0.0,0
3720247,1,0,24.81524,5.008913,202.701,0.0,0
3740105,1,0,13.82656,6.362611,87.98201,0.0,0
3750082,1,0,18.75742,4.73963,74.18761,0.0,0
3750171,1,0,9.516263,2.467714,290.2147,0.0,0
3770022,1,0,15.87052,10.1207,41.4693,0.0,1
3770027,1,0,23.38451,4.747897,361.3264,0.0,0
3770165,1,0,22.53929,2.656515,186.649,0.0,0
3780017,1,0,10.12114,0.8850072,142.7708,0.0,0
3780054,1,0,14.92755,9.035623,2.304383,0.0,1
3780175,1,0,8.657286,0.6031561,69.25268,0.0,0
3780230,1,0,8.70774,0.6456588,159.8715,0.0,0
3780233,1,0,16.58777,17.07307,15.15495,0.0,1
3790163,1,0,23.66005,5.372027,80.86244,0.0,0
3800038,1,0,20.33719,2.450771,300.9218,0.0,0
3800100,1,0,12.87092,1.65557,256.4876,0.0,0
3800115,1,0,37.20048,4.450997,154.395,0.0,0
3820042,1,0,25.86084,13.26666,66.79893,0.0,0
3820091,1,0,41.05136,4.725184,533.3975,0.0,0
3830061,1,0,38.28855,32.75621,47.92481,0.0,0
3830113,1,0,20.43953,4.801023,164.8308,0.0,0
3850015,1,0,17.21391,1.333887,288.1041,0.0,0
3850085,1,0,9.328749,1.94903,81.32101,0.0,0
3860042,1,0,17.01359,2.53805,122.2053,0.0,0
3860063,1,0,8.920867,0.6684138,159.9958,0.0,0
3860191,1,0,13.35503,2.987588,83.74458,0.0,0
3860217,1,0,30.42342,31.48493,78.61643,0.0,1
3860245,0,1,19.49411,7.460262,258.3093,0.0,0
3900004,1,0,13.48101,6.950203,58.80234,0.0,0
3900101,1,0,35.58693,20.44923,66.08329,0.0,0
3900231,1,0,38.86854,32.63696,181.9544,0.0,0
3910000,1,0,18.33191,5.505736,58.36029,0.0,0
3930223,1,0,27.02693,6.430193,200.942,0.0,0
3940130,1,0,17.21286,3.547597,275.1931,0.0,0
3940134,1,0,13.46768,5.671518,29.0305,0.0,0
3960206,1,0,38.29633,27.70875,13.77074,0.0,1
3970205,1,0,10.74909,6.361846,54.10903,0.0,0
3970221,1,0,27.37084,29.67036,60.50652,0.0,0
3980219,1,0,30.35292,27.04296,65.34449,0.0,0
4010076,1,0,12.70047,3.414691,72.34946,0.0,0
4010081,1,0,39.68064,43.11278,88.94132,0.0,0
4010201,1,0,19.82394,7.893388,57.71925,0.0,0
4020084,1,0,9.527354,0.8801141,195.4965,0.0,0
4020171,1,0,12.13224,1.979405,116.5258,0.0,0
4030223,0,1,7.675041,2.626323,81.75463,0.0,0
4030243,1,0,8.220584,5.371841,5.2926,0.0,0
4040008,1,0,24.6061,3.901042,281.6087,0.0,0
4050170,1,0,12.86787,3.239649,171.5495,0.0,0
4050224,1,0,22.15479,4.986488,324.9864,0.0,0
4060033,1,0,24.90885,4.563427,483.2291,0.0,0
4060164,1,0,24.77577,8.293903,85.20643,0.0,0
4060227,1,0,19.49237,8.095485,46.77852,0.0,0
4070200,1,0,12.95094,2.693635,88.01368,0.0,0
4090133,1,0,24.31107,5.8315,246.88,0.0,0
4090246,1,0,7.447897,5.188342,13.42805,0.0,0
4100197,1,0,9.039215,6.652927,6.089317,0.0,0
4130117,1,0,19.38906,3.353239,268.3348,0.0,0
4130136,1,0,14.73587,3.559237,155.2441,0.0,0
4140186,0,1,7.752336,9.941216,3.861736,0.0,1
4140194,1,0,10.98077,8.398401,13.72708,0.0,1
4150004,1,0,17.73745,6.974589,134.0447,0.0,0
4150013,1,0,18.30856,5.70929,135.6316,0.0,0
4150097,1,0,13.06931,1.378881,144.1743,0.0,0
4150185,0,1,8.040036,9.619798,2.461663,0.0,1
4170030,1,0,21.42426,4.863201,133.9652,0.0,0
4170060,1,0,36.35109,29.66085,120.1582,0.0,1
51,1,0,8.654281,0.7804022,160.5464,0.0,0
84,1,0,24.09848,13.05306,35.01047,0.0,0
215,1,0,10.13381,5.331001,14.43958,0.0,0
20015,1,0,41.0837,47.34916,93.40336,0.0,0
20205,1,0,20.21043,5.204879,156.8143,0.0,0
30043,1,0,27.20659,26.9319,54.11082,0.0,0
30060,1,0,9.589073,5.045702,55.36256,0.0,0
30199,1,0,12.78778,1.703578,125.0669,0.0,0
50168,1,0,20.08557,3.529631,189.3107,0.0,0
60130,1,0,15.34852,6.758359,56.32514,0.0,0
60213,1,0,21.81545,2.908763,637.205,0.0,0
70057,1,0,38.74699,37.93539,102.1677,0.0,0
70175,1,0,33.41541,29.02384,46.23754,0.0,0
70244,1,0,11.40759,10.9611,15.39607,0.0,1
90206,1,0,37.28805,26.4675,38.11186,0.0,0
140223,1,0,42.42546,52.90458,118.4202,0.0,0
150116,1,0,11.75141,7.011181,7.407943,0.0,0
150240,1,0,9.583846,7.885201,6.825154,0.0,0
160010,1,0,37.88152,32.39528,49.63303,0.0,0
180067,1,0,27.12211,31.21362,53.31583,0.0,0
180073,1,0,36.01177,11.68703,52.63964,0.0,0
180135,1,0,38.01549,30.34682,161.3031,0.0,0
210013,1,0,43.6833,38.04757,94.78285,0.0,0
220048,1,0,28.02106,2.42051,261.8827,0.0,0
220110,1,0,8.943142,1.299731,234.3602,0.0,0
230049,1,0,18.81496,4.225494,373.2063,0.0,0
230242,1,0,12.78843,13.80098,3.963223,0.0,1
240145,1,0,31.47171,11.61667,80.90362,0.0,0
250082,0,1,7.506091,10.22266,3.415513,0.0,1
270242,1,0,27.72211,2.399471,370.0328,0.0,0
280212,1,0,16.26757,5.067962,67.18782,0.0,0
280242,1,0,11.18466,2.45476,175.5829,0.0,0
290229,1,0,24.99605,5.179009,261.3116,0.0,0
290233,1,0,18.77184,2.498672,233.7214,0.0,0
300205,1,0,8.190918,8.165778,8.980928,0.0,1
310038,1,0,37.56555,41.53184,61.38595,0.0,0
310125,1,0,20.60887,5.606329,286.8228,0.0,0
310205,1,0,47.28965,32.72451,119.6458,0.2723178,0
320062,1,0,8.01977,5.557977,7.326176,0.0,0
330216,1,0,8.262739,1.079075,193.7153,0.0,0
340046,1,0,21.91029,0.8936636,931.6041,0.0,0
340198,1,0,7.905878,0.6827445,209.7787,0.0,0
340231,1,0,43.02962,36.40484,30.06386,0.0,1
350031,2,1,8.494059,7.262111,2.105347,0.0,0
360235,1,0,32.39476,5.167656,103.8797,0.0,0
370233,1,0,22.59992,5.231077,157.8571,0.0,0
380062,1,0,21.44241,5.153678,130.9073,0.0,0
380132,1,0,12.97593,12.36872,14.32677,0.0,1
390072,1,0,19.33761,0.985069,236.7302,0.0,0
390122,1,0,34.93063,41.46571,47.95632,0.01648355,1
390181,1,0,23.2396,13.6191,40.3383,0.0,0
410005,1,0,19.51577,3.707797,123.8882,0.0,0
410064,1,0,11.34275,5.699475,44.36774,0.0,0
420145,1,0,28.79501,15.40904,45.39563,0.0,0
430061,1,0,23.88154,24.78882,31.8026,0.0,1
430066,1,0,39.62909,45.93433,38.02453,0.0,1
440175,1,0,44.49846,9.3079,71.72943,0.0,0
450008,1,0,7.655567,6.350358,3.958842,0.0,0
450028,1,0,10.33635,10.96634,4.278691,0.0,1
450098,1,0,9.734946,4.53529,40.24142,0.0,0
460243,1,0,35.53884,33.87477,79.0367,0.0,0
490018,0,2,7.76486,9.288963,2.268731,0.0,1
490043,1,0,9.902543,0.841248,136.6582,0.0,0
490066,1,0,45.28719,6.403753,113.7583,0.0,0
490172,1,0,12.13885,9.614715,18.99171,0.0,0
510239,1,0,31.14565,2.311248,552.7399,0.0,0
520052,1,0,21.08787,2.806103,330.6604,0.0,0
530018,1,0,12.80697,5.754718,75.9474,0.0,0
540090,1,0,10.83251,3.258496,50.82546,0.0,0
550156,1,0,28.38466,22.82118,28.12452,0.0,1
560035,1,0,36.92882,36.37988,49.14494,0.0,1
560144,1,0,11.1441,4.687797,31.65682,0.0,0
570098,1,0,11.21663,11.58958,15.71229,0.0,1
580187,1,0,14.44916,2.124809,157.4428,0.0,0
580198,1,0,18.0089,4.489592,398.4667,0.0,0
590236,1,0,23.70507,3.373461,360.3691,0.0,0
600033,1,0,12.46401,1.035955,181.465,0.0,0
600056,1,0,33.11832,24.62703,6.72602,0.0,1
610124,1,0,14.05464,2.481884,108.9115,0.0,0
610173,0,1,7.649296,7.071562,134.5181,0.0,0
610213,1,0,9.974947,2.254349,130.1782,0.0,0
630171,1,0,19.46016,7.297433,24.33046,0.0,0
640102,1,0,34.55169,17.02155,68.00526,0.0,0
670082,1,0,34.496,36.1366,148.2864,0.0,0
680133,1,0,20.56726,3.551442,238.7779,0.0,0
680143,0,1,7.450733,9.034159,3.402853,0.0,1
680214,1,0,8.581651,7.59825,1.302018,0.0,0
700035,1,0,12.87328,8.345129,39.24174,0.0,0
720248,1,0,12.98753,9.973079,33.51978,0.0,0
730009,0,1,7.934235,2.448383,75.40582,0.0,0
730014,1,0,18.59924,4.692899,364.3301,0.0,0
730080,1,0,25.62402,25.38183,37.42418,0.0,0
740040,1,0,13.23036,2.568813,102.0039,0.0,0
740082,1,0,10.16707,1.243342,133.4685,0.0,0
740137,1,0,15.17239,9.809474,43.35383,0.0,0
740152,1,0,41.50087,25.74328,12.74081,0.0,1
740228,1,0,8.415248,7.830109,9.312691,0.0,0
750174,1,0,9.708995,0.8571739,249.8629,0.0,0
760093,1,0,9.599833,0.7299959,171.1644,0.0,0
760182,1,0,30.01755,31.37995,162.939,0.0,0
780149,1,0,32.74025,28.18036,81.99787,0.0,0
790014,1,0,17.23907,8.088459,63.37978,0.0,0
790093,1,0,38.99301,30.43674,175.9764,0.0,0
800191,1,0,8.297212,7.975236,20.4911,0.0,0
810005,1,0,35.73315,34.44309,44.1565,0.0,1
810074,1,0,8.255334,1.245824,193.236,0.0,0
840013,1,0,12.65824,3.640699,47.43828,0.0,0
850002,1,0,33.88143,1.025984,679.8264,0.0,0
850022,1,0,35.42829,4.661154,463.2995,0.0,0
850045,1,0,24.06724,3.226666,635.7026,0.0,0
850213,1,0,18.38152,6.260116,145.0665,0.0,0
860197,1,0,12.97367,4.042559,50.53566,0.0,0
860204,1,0,17.46685,7.423695,85.68452,0.0,0
860224,1,0,34.46912,17.7329,18.34125,0.0,1
860229,1,0,11.69737,1.072654,166.9605,0.0,0
870070,1,0,17.66736,0.5849428,83.22452,0.0,0
870213,1,0,38.81407,2.794623,241.0661,0.0,0
880035,1,0,16.37307,15.96878,21.27715,0.0,1
890088,1,0,31.34873,7.169387,146.9315,0.0,0
890178,1,0,7.938302,1.502471,338.503,0.0,0
900238,1,0,26.18699,26.81252,56.39333,0.0,0
910010,1,0,21.52534,5.453797,92.38581,0.0,0
910054,1,0,18.69273,6.727325,56.94993,0.0,0
920109,1,0,24.36317,5.603812,223.7449,0.0,0
920238,1,0,30.676,28.14102,41.47258,0.0,0
930125,1,0,24.67856,14.52631,43.37483,0.0,1
930178,1,0,29.99936,30.54127,28.90135,0.0,1
940179,1,0,9.430874,7.891869,1.305993,0.0,0
940234,1,0,25.97804,16.52165,49.43893,0.0,0
950095,1,0,19.16247,6.102162,166.847,0.0,0
960069,1,0,21.6059,4.729201,407.7519,0.0,0
970227,1,0,35.17649,6.577712,115.2653,0.0,0
980175,1,0,10.35242,0.8102225,171.2509,0.0,0
990156,1,0,32.61032,31.98824,32.12174,0.0,1
990176,1,0,32.42467,18.3752,64.9191,0.0,0
990191,1,0,19.77262,6.141135,48.44474,0.0,0
1020038,1,0,8.749197,5.668622,11.55869,0.0,0
1020197,1,0,32.4311,7.654405,86.38035,0.0,0
1060018,1,0,7.911749,7.365616,1.027234,0.0,0
1060027,1,0,7.809953,7.134214,3.786319,0.0,0
1060037,1,0,9.170708,1.168337,189.6822,0.0,0
1070133,1,0,7.922397,7.526152,17.22099,0.0,0
1070172,1,0,33.05813,32.18271,78.93375,0.0,0
1080125,1,0,38.51537,11.29526,111.4244,0.0,0
1080165,1,0,8.182887,5.474076,12.54814,0.0,0
1080216,1,0,24.24875,7.897968,86.79428,0.0,0
1090110,1,0,8.410254,8.583781,6.099917,0.0,1
1090228,1,0,33.19263,30.2573,84.6228,0.0,0
1100006,1,0,10.03115,0.9655672,164.3384,0.0,0
1100200,1,0,12.07433,9.392919,27.00845,0.0,0
1120022,1,0,15.49763,6.529618,76.79516,0.0,0
1120235,1,0,18.8217,9.265969,28.53261,0.0,1
1130048,1,0,37.72216,41.78067,62.57598,0.0,1
1130105,1,0,14.82374,7.473515,60.17339,0.0,0
1140056,1,0,28.39348,5.582823,196.1964,0.0,0
1140081,1,0,23.14718,4.550021,485.7253,0.0,0
1140231,1,0,11.39532,2.080488,214.6193,0.0,0
1150020,1,0,10.68404,0.9197161,328.3386,0.0,0
1150060,1,0,16.3979,13.57259,31.68093,0.0,0
1160056,1,0,25.41224,23.21044,32.73477,0.0,1
1160155,1,0,31.35922,5.671032,371.4189,0.0,0
1170202,1,0,12.66647,6.568293,61.27993,0.0,0
1180073,1,0,40.98995,37.11836,116.0886,0.0,0
1190014,1,0,42.29148,35.03314,147.2034,0.0,0
1190092,1,0,10.46866,1.819705,101.443,0.0,0
1210068,1,0,19.06356,19.4757,20.33178,0.0,1
1210169,1,0,13.02741,0.8320506,204.2581,0.0,0
1210188,0,1,9.133431,11.32664,4.221371,0.0,1
1230043,1,0,17.18937,14.92255,27.96402,0.0,1
1230175,1,0,23.62879,3.018049,524.984,0.0,0
1240226,1,0,22.85555,4.80344,405.5847,0.0,0
1250044,0,1,10.78874,12.73953,1.999442,0.0,1
1250092,0,1,16.04033,42.91729,13.2213,0.0,1
1250230,1,0,23.78669,6.183649,227.1046,0.0,0
1250248,1,0,11.97142,2.276689,159.8071,0.0,0
1260076,1,0,17.82683,2.851338,371.1034,0.0,0
1260168,1,0,17.23174,4.774623,104.84,0.0,0
1270004,1,0,8.288489,0.7637457,133.0578,0.0,0
1270007,1,0,8.405907,0.6989667,305.2675,0.0,0
1270051,1,0,35.64973,33.92801,25.1531,0.0,1
1270056,1,0,8.087384,1.639504,80.51092,0.0,0
1280017,1,0,16.24945,6.52747,76.31099,0.0,0
1290094,1,0,45.22113,8.117606,104.4866,0.0,0
1300084,1,0,20.5738,6.130876,220.9088,0.0,0
1300150,1,0,32.9661,36.36021,72.73654,0.0,1
1310048,0,1,8.980633,10.93471,3.599762,0.0,1
1310082,1,0,19.02244,3.617822,118.4724,0.0,0
1310202,1,0,36.44108,53.89057,327.2338,0.0,0
1320004,1,0,8.456544,1.547903,98.84985,0.0,0
1320041,1,0,27.24763,1.929829,372.5746,0.0,0
1320087,1,0,19.77324,9.689167,42.64475,0.0,0
1320203,1,0,13.07958,12.48092,15.55223,0.0,1
1320236,1,0,27.87057,4.928078,168.9729,0.0,0
1330127,0,2,7.631572,9.160658,2.294292,0.0,1
1340111,1,0,32.82133,22.18068,41.39824,0.0,1
1340122,1,0,19.55104,3.166115,189.0207,0.0,0
1340183,1,0,16.72411,4.057954,99.91105,0.0,0
1350141,1,0,34.74823,7.407537,97.23524,0.0,0
1360058,1,0,18.19548,11.19302,18.05198,0.0,1
1360095,1,0,30.16582,20.36797,47.54324,0.0,0
1360106,1,0,13.77579,0.6265784,91.21679,0.0,0
1360176,1,0,19.04812,5.46945,120.7364,0.0,0
1370028,1,0,26.67478,6.082575,135.0088,0.0,0
1370119,1,0,10.96763,12.51601,2.791927,0.0,1
1370169,1,0,13.71006,8.638621,40.17222,0.0,0
1380092,1,0,32.71986,35.25619,102.8942,0.0,0
1380203,1,0,15.72839,11.29628,37.92309,0.0,0
1390161,1,0,25.10471,5.243586,83.29611,0.0,0
1400022,1,0,10.00392,0.8182797,176.4699,0.0,0
1400214,1,0,10.09357,7.625994,42.15319,0.0,0
1410198,1,0,15.41719,11.14459,33.6151,0.0,0
1430143,1,0,17.63937,5.262322,56.13827,0.0,0
1450208,1,0,20.86756,4.427341,141.6847,0.0,0
1460236,1,0,32.8226,34.69087,94.48474,0.0,0
1470116,1,0,8.173908,8.154283,11.68733,0.0,1
1480089,1,0,8.936471,0.7309895,164.6754,0.0,0
1490223,1,0,34.04848,4.958421,124.8563,0.0,0
1510083,1,0,20.77759,3.101496,283.1667,0.0,0
1510122,1,0,29.36036,6.298429,196.9763,0.0,0
1520181,1,0,15.0073,1.052872,301.8757,0.0,0
1530241,1,0,18.3476,10.7082,39.84472,0.0,0
1540084,1,0,16.39383,8.401365,60.75538,0.0,0
1540205,1,0,7.646283,5.887316,5.687904,0.0,0
1540227,1,0,33.87262,30.55344,131.8257,0.0,0
1560029,0,1,8.716667,11.61106,4.096543,0.0,1
1570128,1,0,13.92477,6.877068,57.59194,0.0,0
1570144,0,1,8.331352,9.77892,2.660303,0.0,1
1590127,1,0,16.32125,6.780192,116.931,0.0,0
1590204,1,0,7.967633,8.577249,2.95481,0.0,1
1610062,1,0,9.159057,5.909409,12.28395,0.0,0
1610189,1,0,14.68452,11.52207,27.48894,0.0,0
1620019,1,0,14.53971,6.692604,57.15224,0.0,0
1620095,1,0,31.1099,28.88964,103.0771,0.0,0
1630157,1,0,21.4629,3.638303,153.2244,0.0,0
1630249,0,1,7.783422,9.526412,3.444156,0.0,1
1640025,1,0,24.73721,4.030972,580.8743,0.0,0
1650178,1,0,32.45956,50.55922,150.752,0.0,0
1680082,1,0,26.54138,4.468469,406.0103,0.0,0
1680139,0,1,8.153989,9.787364,2.339468,0.0,1
1680145,1,0,17.94584,8.415068,63.29782,0.0,0
1680215,1,0,21.37743,0.8327682,664.3519,0.0,0
1680228,1,0,45.39625,57.5038,31.0059,0.0,1
1690098,1,0,29.42245,5.23841,357.4258,0.0,0
1690140,1,0,25.05868,3.742838,335.1099,0.0,0
1690231,1,1,8.525616,7.578123,1.806368,0.0,0
1700001,1,0,11.38301,8.129739,2.590744,0.0,1
1700219,1,0,44.18258,13.37486,103.1063,0.0,0
1710052,1,0,26.30333,8.415319,87.11302,0.0,0
1710215,1,0,23.46137,4.494084,226.7428,0.0,0
1720170,1,0,15.88782,4.826549,57.65462,0.0,0
1720238,1,0,39.57107,47.95233,93.24415,0.0,0
1730132,1,0,12.92303,12.6026,12.25458,0.0,1
1730177,1,0,11.33449,2.67952,86.16073,0.0,0
1740047,0,1,9.343527,11.92098,4.125527,0.0,1
1740243,1,0,8.693273,0.846916,154.9888,0.0,0
1750049,1,0,15.5846,11.70576,19.8092,0.0,1
1750209,1,0,9.186768,8.568185,7.645488,0.0,1
1770171,1,0,12.58999,2.92363,77.35711,0.0,0
1780104,1,0,7.904632,5.844771,7.671263,0.0,0
1800050,1,0,21.37032,3.588785,253.5169,0.0,0
1800088,1,0,26.0662,3.758206,672.0836,0.0,0
1810076,1,0,14.96467,5.826134,34.74695,0.0,0
1820108,1,0,15.00673,15.26482,14.0807,0.0,1
1820171,1,0,24.06693,4.000754,177.6477,0.0,0
1840055,1,0,10.82179,0.7996789,184.8023,0.0,0
1850136,1,0,19.2541,4.168926,515.463,0.0,0
1860179,1,0,11.73412,2.907648,263.3748,0.0,0
1870001,1,0,37.33822,3.625685,401.9567,0.0,0
1870042,1,0,31.68352,9.985336,93.02712,0.0,0
1880083,1,0,30.01306,4.007869,298.9823,0.0,0
1890020,1,0,30.34462,6.223549,156.5146,0.0,0
1890161,1,0,23.10554,8.039451,60.78522,0.0,0
1900166,1,0,13.86888,10.16907,30.16429,0.0,0
1910011,1,0,15.02052,0.8208754,222.914,0.0,0
1910189,1,0,21.15769,2.676384,344.8773,0.0,0
1920017,1,0,41.55809,36.04342,113.8206,0.0,0
1920028,1,0,13.72075,4.997683,87.80087,0.0,0
1920110,1,0,8.049126,7.911159,16.41632,0.0,0
1920208,1,0,20.70837,6.676883,47.05103,0.0,0
1930129,1,0,14.33145,12.32791,24.41251,0.0,1
1930248,1,0,31.52542,0.9636169,738.3594,0.0,0
1940087,1,0,34.94882,36.11142,63.73662,0.0,0
1950084,2,0,9.470353,0.8907721,162.59,0.0,0
1950099,1,0,12.94291,6.522408,37.83037,0.0,0
1950213,1,0,33.13964,36.25185,65.31991,0.0,0
1950226,0,1,9.224223,12.08736,4.479995,0.0,1
1960216,1,0,19.59719,16.24007,3.511364,0.1693932,1
1970217,1,0,25.84026,11.069,83.98515,0.0,0
1970242,1,0,21.0327,5.41357,246.5381,0.0,0
1980207,1,0,26.93486,5.53915,177.0218,0.0,0
1990086,1,0,31.52187,5.579691,330.5375,0.0,0
2000029,1,0,12.95092,7.106238,5.524953,0.0,0
2000067,1,0,44.91381,9.591467,99.90258,0.0,0
2000093,1,0,15.74827,11.7122,37.25139,0.0,0
2000132,1,0,13.06913,11.98307,18.74307,0.0,0
2010008,1,0,12.64597,3.041541,113.3799,0.0,0
2010179,1,0,8.797722,8.367834,19.35624,0.0,1
2010208,1,0,23.48844,5.19488,390.6973,0.0,0
2030006,1,0,9.809377,7.469446,2.387914,0.0,0
2030040,1,0,16.72038,7.734837,49.88859,0.0,0
2030219,1,0,10.89443,10.05912,2.543888,0.04114864,1
2030234,1,0,14.40153,10.78754,22.04106,0.0,0
2040003,1,0,28.31586,38.87176,72.39111,0.0,0
2050062,1,0,18.83787,2.399903,193.4139,0.0,0
